CustomerId,First Name,Last Name,ShipMode,Segment,City,Country,IngestionDate
TD-20995,Tamara,Dahlen,First Class,Consumer,Philadelphia,United States,2022-06-15
SP-20620,Stefania,Perrino,First Class,Corporate,Tampa,United States,2022-06-15
MS-17365,Maribeth,Schnelling,Second Class,Consumer,New York City,United States,2022-06-15
,,,,,,,2022-06-15
MS-17365,Maribeth,Schnelling,Second Class,Consumer,New York City,United States,2022-06-15
Dp-13240,Dean,percer,Standard Class,Home Office,Charlotte,United States,2022-06-15
Dp-13240,Dean,percer,Standard Class,Home Office,Charlotte,United States,2022-06-15
Dp-13240,Dean,percer,Standard Class,Home Office,Charlotte,United States,2022-06-15
,,,,,,,2022-06-15
Dp-13240,Dean,percer,Standard Class,Home Office,Charlotte,United States,2022-06-15
DB-13660,Duane,Benoit,Second Class,Consumer,Dallas,United States,2022-06-15
MG-17650,Matthew,Grinstein,Standard Class,Home Office,Seattle,United States,2022-06-15
MG-17650,Matthew,Grinstein,Standard Class,Home Office,Seattle,United States,2022-06-15
EH-14185,Evan,Henry,First Class,Consumer,Pasadena,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
KF-16285,Karen,Ferguson,Standard Class,Home Office,Indianapolis,United States,2022-06-15
KF-16285,Karen,Ferguson,Standard Class,Home Office,Indianapolis,United States,2022-06-15
,,,,,,,2022-06-15
DH-13075,Dave,Hallsten,Standard Class,Corporate,Richmond,United States,2022-06-15
DH-13075,Dave,Hallsten,Standard Class,Corporate,Richmond,United States,2022-06-15
DH-13075,Dave,Hallsten,Standard Class,Corporate,Richmond,United States,2022-06-15
LA-16780,Laura,Armstrong,First Class,Corporate,Tinley Park,United States,2022-06-15
HZ-14950,Henia,Zydlo,Standard Class,Consumer,Houston,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
LB-16795,Laurel,Beltran,Standard Class,Home Office,Columbus,United States,2022-06-15
LB-16795,Laurel,Beltran,Standard Class,Home Office,Columbus,United States,2022-06-15
JF-15490,Jeremy,Farry,Standard Class,Consumer,Columbus,United States,2022-06-15
GM-14695,Greg,Maxwell,Standard Class,Corporate,San Francisco,United States,2022-06-15
GM-14695,Greg,Maxwell,Standard Class,Corporate,San Francisco,United States,2022-06-15
GM-14695,Greg,Maxwell,Standard Class,Corporate,San Francisco,United States,2022-06-15
GM-14695,Greg,Maxwell,Standard Class,Corporate,San Francisco,United States,2022-06-15
GM-14695,Greg,Maxwell,Standard Class,Corporate,San Francisco,United States,2022-06-15
SS-20590,Sonia,Sunley,Same Day,Consumer,Madison,United States,2022-06-15
,,,,,,,2022-06-15
TC-21475,Tony,Chapman,Standard Class,Home Office,Aurora,United States,2022-06-15
TC-21475,Tony,Chapman,Standard Class,Home Office,Aurora,United States,2022-06-15
,,,,,,,2022-06-15
CL-12565,Clay,Ludtke,Standard Class,Consumer,Los Angeles,United States,2022-06-15
CL-12565,Clay,Ludtke,Standard Class,Consumer,Los Angeles,United States,2022-06-15
CL-12565,Clay,Ludtke,Standard Class,Consumer,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
CL-12565,Clay,Ludtke,Standard Class,Consumer,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
DE-13255,Deanra,Eno,Standard Class,Home Office,Dubuque,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
LF-17185,Luke,Foster,First Class,Consumer,Inglewood,United States,2022-06-15
,,,,,,,2022-06-15
LF-17185,Luke,Foster,First Class,Consumer,Inglewood,United States,2022-06-15
AB-10165,Alan,Barnes,Standard Class,Consumer,Bellevue,United States,2022-06-15
AB-10165,Alan,Barnes,Standard Class,Consumer,Bellevue,United States,2022-06-15
NM-18520,Neoma,Murray,First Class,Consumer,Chicago,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
RA-19945,Ryan,Akin,Same Day,Consumer,Dallas,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
JD-16150,Justin,Deggeller,Standard Class,Corporate,New York City,United States,2022-06-15
JD-16150,Justin,Deggeller,Standard Class,Corporate,New York City,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
AH-10690,Anna,Häberlin,First Class,Corporate,New York City,United States,2022-06-15
,,,,,,,2022-06-15
TB-21250,Tim,Brockman,Standard Class,Consumer,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
DP-13390,Dennis,Pardue,Standard Class,Home Office,San Francisco,United States,2022-06-15
DP-13390,Dennis,Pardue,Standard Class,Home Office,San Francisco,United States,2022-06-15
KN-16705,Kristina,Nunn,Second Class,Home Office,Raleigh,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
AS-10090,Adam,Shillingsburg,First Class,Consumer,Philadelphia,United States,2022-06-15
,,,,,,,2022-06-15
AS-10090,Adam,Shillingsburg,First Class,Consumer,Philadelphia,United States,2022-06-15
AS-10090,Adam,Shillingsburg,First Class,Consumer,Philadelphia,United States,2022-06-15
AS-10090,Adam,Shillingsburg,First Class,Consumer,Philadelphia,United States,2022-06-15
EM-13825,Elizabeth,Moffitt,Second Class,Corporate,Dallas,United States,2022-06-15
KA-16525,Kelly,Andreada,Second Class,Consumer,Perth Amboy,United States,2022-06-15
,,,,,,,2022-06-15
ND-18370,Natalie,DeCherney,Second Class,Consumer,Jacksonville,United States,2022-06-15
EH-13765,Edward,Hooks,Standard Class,Corporate,Revere,United States,2022-06-15
EH-13765,Edward,Hooks,Standard Class,Corporate,Revere,United States,2022-06-15
EH-13765,Edward,Hooks,Standard Class,Corporate,Revere,United States,2022-06-15
,,,,,,,2022-06-15
MH-17455,Mark,Hamilton,Standard Class,Consumer,Jacksonville,United States,2022-06-15
CL-11890,Carl,Ludwig,Standard Class,Consumer,San Francisco,United States,2022-06-15
SF-20965,Sylvia,Foulston,Standard Class,Corporate,Columbus,United States,2022-06-15
,,,,,,,2022-06-15
EP-13915,Emily,Phan,Standard Class,Consumer,Dearborn Heights,United States,2022-06-15
EP-13915,Emily,Phan,Standard Class,Consumer,Dearborn Heights,United States,2022-06-15
,,,,,,,2022-06-15
RW-19630,Rob,Williams,First Class,Corporate,Overland Park,United States,2022-06-15
SJ-20500,Shirley,Jackson,Standard Class,Consumer,Santa Fe,United States,2022-06-15
SP-20620,Stefania,Perrino,Standard Class,Corporate,San Francisco,United States,2022-06-15
SP-20620,Stefania,Perrino,Standard Class,Corporate,San Francisco,United States,2022-06-15
SP-20620,Stefania,Perrino,Standard Class,Corporate,San Francisco,United States,2022-06-15
,,,,,,,2022-06-15
CC-12610,Corey,Catlett,First Class,Corporate,Springfield,United States,2022-06-15
,,,,,,,2022-06-15
CC-12610,Corey,Catlett,First Class,Corporate,Springfield,United States,2022-06-15
MY-18295,Muhammed,Yedwab,Standard Class,Corporate,Newark,United States,2022-06-15
DB-13210,Dean,Braden,Same Day,Consumer,Hickory,United States,2022-06-15
,,,,,,,2022-06-15
RH-19600,Rob,Haberlin,Standard Class,Consumer,Carol Stream,United States,2022-06-15
,,,,,,,2022-06-15
RH-19600,Rob,Haberlin,Standard Class,Consumer,Carol Stream,United States,2022-06-15
RH-19600,Rob,Haberlin,Standard Class,Consumer,Carol Stream,United States,2022-06-15
,,,,,,,2022-06-15
KB-16240,Karen,Bern,Standard Class,Corporate,Saint Cloud,United States,2022-06-15
KB-16240,Karen,Bern,Standard Class,Corporate,Saint Cloud,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
CA-12055,Cathy,Armstrong,Standard Class,Home Office,Los Angeles,United States,2022-06-15
CA-12055,Cathy,Armstrong,Standard Class,Home Office,Los Angeles,United States,2022-06-15
JK-15730,Joe,Kamberova,Standard Class,Consumer,Mobile,United States,2022-06-15
JK-15730,Joe,Kamberova,Standard Class,Consumer,Mobile,United States,2022-06-15
,,,,,,,2022-06-15
RD-19930,Russell,D'Ascenzo,Same Day,Consumer,Austin,United States,2022-06-15
RD-19930,Russell,D'Ascenzo,Same Day,Consumer,Austin,United States,2022-06-15
JK-16120,Julie,Kriz,Second Class,Home Office,New York City,United States,2022-06-15
SC-20020,Sam,Craven,Standard Class,Consumer,Plano,United States,2022-06-15
SC-20020,Sam,Craven,Standard Class,Consumer,Plano,United States,2022-06-15
,,,,,,,2022-06-15
SC-20020,Sam,Craven,Standard Class,Consumer,Plano,United States,2022-06-15
,,,,,,,2022-06-15
SC-20020,Sam,Craven,Standard Class,Consumer,Plano,United States,2022-06-15
SC-20020,Sam,Craven,Standard Class,Consumer,Plano,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
SC-20800,Stuart,Calhoun,Standard Class,Consumer,Jackson,United States,2022-06-15
HA-14920,Helen,Andreada,First Class,Consumer,Fayetteville,United States,2022-06-15
HA-14920,Helen,Andreada,First Class,Consumer,Fayetteville,United States,2022-06-15
HA-14920,Helen,Andreada,First Class,Consumer,Fayetteville,United States,2022-06-15
MG-17875,Michael,Grace,First Class,Home Office,Aurora,United States,2022-06-15
DM-12955,Dario,Medina,Standard Class,Corporate,Sacramento,United States,2022-06-15
DM-13345,Denise,Monton,Second Class,Corporate,Des Moines,United States,2022-06-15
DM-13345,Denise,Monton,Second Class,Corporate,Des Moines,United States,2022-06-15
ML-17395,Marina,Lichtenstein,Standard Class,Corporate,San Diego,United States,2022-06-15
GA-14515,George,Ashbrook,Standard Class,Consumer,Dallas,United States,2022-06-15
SU-20665,Stephanie,Ulpright,Second Class,Home Office,Jackson,United States,2022-06-15
SU-20665,Stephanie,Ulpright,Second Class,Home Office,Jackson,United States,2022-06-15
SU-20665,Stephanie,Ulpright,Second Class,Home Office,Jackson,United States,2022-06-15
BD-11320,Bill,Donatelli,Standard Class,Consumer,San Diego,United States,2022-06-15
DB-13405,Denny,Blanton,Standard Class,Consumer,Orlando,United States,2022-06-15
RP-19855,Roy,Phan,Standard Class,Corporate,Lafayette,United States,2022-06-15
EH-13765,Edward,Hooks,Same Day,Corporate,New York City,United States,2022-06-15
JL-15835,John,Lee,Standard Class,Consumer,Los Angeles,United States,2022-06-15
JL-15835,John,Lee,Standard Class,Consumer,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
SB-20290,Sean,Braxton,Same Day,Corporate,Henderson,United States,2022-06-15
SB-20290,Sean,Braxton,Same Day,Corporate,Henderson,United States,2022-06-15
SB-20290,Sean,Braxton,Same Day,Corporate,Henderson,United States,2022-06-15
SB-20290,Sean,Braxton,Same Day,Corporate,Henderson,United States,2022-06-15
SV-20365,Seth,Vernon,First Class,Consumer,Columbus,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
MM-17920,Michael,Moore,Second Class,Consumer,College Station,United States,2022-06-15
MM-17920,Michael,Moore,Second Class,Consumer,College Station,United States,2022-06-15
RD-19810,Ross,DeVincentis,First Class,Home Office,Richmond,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
RD-19810,Ross,DeVincentis,First Class,Home Office,Richmond,United States,2022-06-15
ME-17320,Maria,Etezadi,Second Class,Home Office,Chicago,United States,2022-06-15
,,,,,,,2022-06-15
ME-17320,Maria,Etezadi,Second Class,Home Office,Chicago,United States,2022-06-15
FH-14275,Frank,Hawley,Second Class,Corporate,Philadelphia,United States,2022-06-15
PO-18865,Patrick,O'Donnell,Second Class,Consumer,Los Angeles,United States,2022-06-15
PO-18865,Patrick,O'Donnell,Second Class,Consumer,Los Angeles,United States,2022-06-15
CC-12550,Clay,Cheatham,Standard Class,Consumer,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
TS-21505,Tony,Sayre,Standard Class,Consumer,San Francisco,United States,2022-06-15
TS-21505,Tony,Sayre,Standard Class,Consumer,San Francisco,United States,2022-06-15
MD-17350,Maribeth,Dona,Second Class,Consumer,Akron,United States,2022-06-15
MD-17350,Maribeth,Dona,Second Class,Consumer,Akron,United States,2022-06-15
MD-17350,Maribeth,Dona,Second Class,Consumer,Akron,United States,2022-06-15
,,,,,,,2022-06-15
GT-14755,Guy,Thornton,First Class,Consumer,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
RD-19660,Robert,Dilbeck,Standard Class,Home Office,Independence,United States,2022-06-15
,,,,,,,2022-06-15
JK-15640,Jim,Kriz,Same Day,Home Office,Seattle,United States,2022-06-15
JK-15640,Jim,Kriz,Same Day,Home Office,Seattle,United States,2022-06-15
JK-15640,Jim,Kriz,Same Day,Home Office,Seattle,United States,2022-06-15
,,,,,,,2022-06-15
FC-14335,Fred,Chung,Standard Class,Corporate,Mesquite,United States,2022-06-15
,,,,,,,2022-06-15
JW-15955,Joni,Wasserman,Standard Class,Consumer,Long Beach,United States,2022-06-15
,,,,,,,2022-06-15
FM-14290,Frank,Merwin,Standard Class,Home Office,Bakersfield,United States,2022-06-15
,,,,,,,2022-06-15
MT-17815,Meg,Tillman,Standard Class,Consumer,Jackson,United States,2022-06-15
MT-17815,Meg,Tillman,Standard Class,Consumer,Jackson,United States,2022-06-15
,,,,,,,2022-06-15
DK-13090,Dave,Kipp,Standard Class,Consumer,Fremont,United States,2022-06-15
,,,,,,,2022-06-15
KD-16495,Keith,Dawkins,Standard Class,Corporate,Jackson,United States,2022-06-15
KD-16495,Keith,Dawkins,Standard Class,Corporate,Jackson,United States,2022-06-15
KD-16495,Keith,Dawkins,Standard Class,Corporate,Jackson,United States,2022-06-15
,,,,,,,2022-06-15
MH-18115,Mick,Hernandez,Standard Class,Home Office,Lancaster,United States,2022-06-15
AC-10450,Amy,Cox,First Class,Consumer,Lafayette,United States,2022-06-15
FM-14290,Frank,Merwin,Standard Class,Home Office,Richmond,United States,2022-06-15
FM-14290,Frank,Merwin,Standard Class,Home Office,Richmond,United States,2022-06-15
RA-19285,Ralph,Arnett,Second Class,Consumer,Houston,United States,2022-06-15
,,,,,,,2022-06-15
NZ-18565,Nick,Zandusky,Standard Class,Home Office,Toledo,United States,2022-06-15
NZ-18565,Nick,Zandusky,Standard Class,Home Office,Toledo,United States,2022-06-15
KM-16225,Kalyca,Meade,Standard Class,Corporate,Philadelphia,United States,2022-06-15
LC-17140,Logan,Currie,Second Class,Consumer,Philadelphia,United States,2022-06-15
LC-17140,Logan,Currie,Second Class,Consumer,Philadelphia,United States,2022-06-15
,,,,,,,2022-06-15
LC-17140,Logan,Currie,Second Class,Consumer,Philadelphia,United States,2022-06-15
NP-18700,Nora,Preis,Standard Class,Consumer,Denver,United States,2022-06-15
,,,,,,,2022-06-15
RB-19330,Randy,Bradley,Standard Class,Consumer,Philadelphia,United States,2022-06-15
TH-21550,Tracy,Hopkins,Standard Class,Home Office,Columbia,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
CK-12595,Clytie,Kelty,Second Class,Consumer,New York City,United States,2022-06-15
ST-20530,Shui,Tom,Second Class,Consumer,New York City,United States,2022-06-15
GB-14530,George,Bell,Standard Class,Corporate,Newark,United States,2022-06-15
GB-14530,George,Bell,Standard Class,Corporate,Newark,United States,2022-06-15
,,,,,,,2022-06-15
NC-18535,Nick,Crebassa,Second Class,Corporate,Dallas,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
SC-20770,Stewart,Carmichael,First Class,Corporate,San Antonio,United States,2022-06-15
,,,,,,,2022-06-15
RA-19285,Ralph,Arnett,Standard Class,Consumer,Los Angeles,United States,2022-06-15
RA-19285,Ralph,Arnett,Standard Class,Consumer,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
SH-19975,Sally,Hughsby,Standard Class,Corporate,Smyrna,United States,2022-06-15
SH-19975,Sally,Hughsby,Standard Class,Corporate,Smyrna,United States,2022-06-15
,,,,,,,2022-06-15
JC-15775,John,Castell,Standard Class,Consumer,Macon,United States,2022-06-15
,,,,,,,2022-06-15
BC-11125,Becky,Castell,Second Class,Home Office,San Francisco,United States,2022-06-15
BC-11125,Becky,Castell,Second Class,Home Office,San Francisco,United States,2022-06-15
BC-11125,Becky,Castell,Second Class,Home Office,San Francisco,United States,2022-06-15
JH-15985,Joseph,Holt,Standard Class,Consumer,Seattle,United States,2022-06-15
CC-12610,Corey,Catlett,Standard Class,Corporate,Columbus,United States,2022-06-15
CC-12610,Corey,Catlett,Standard Class,Corporate,Columbus,United States,2022-06-15
,,,,,,,2022-06-15
DB-12970,Darren,Budd,Second Class,Corporate,Los Angeles,United States,2022-06-15
PP-18955,Paul,Prost,Standard Class,Home Office,Springfield,United States,2022-06-15
PP-18955,Paul,Prost,Standard Class,Home Office,Springfield,United States,2022-06-15
PP-18955,Paul,Prost,Standard Class,Home Office,Springfield,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
PP-18955,Paul,Prost,Standard Class,Home Office,Springfield,United States,2022-06-15
PP-18955,Paul,Prost,Standard Class,Home Office,Springfield,United States,2022-06-15
,,,,,,,2022-06-15
PP-18955,Paul,Prost,Standard Class,Home Office,Springfield,United States,2022-06-15
MC-17845,Michael,Chen,Second Class,Consumer,Los Angeles,United States,2022-06-15
MC-17845,Michael,Chen,Second Class,Consumer,Los Angeles,United States,2022-06-15
MC-17845,Michael,Chen,Second Class,Consumer,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
VF-21715,Vicky,Freymann,Second Class,Home Office,Los Angeles,United States,2022-06-15
VF-21715,Vicky,Freymann,Second Class,Home Office,Los Angeles,United States,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
,,,,,,,2022-06-15
DB-13210,Dean,Braden,Second Class,Consumer,Detroit,United States,2022-06-15
DB-13210,Dean,Braden,Second Class,Consumer,Detroit,United States,2022-06-15
DB-13210,Dean,Braden,Second Class,Consumer,Detroit,United States,2022-06-15
AJ-10945,Ashley,Jarboe,Standard Class,Consumer,Lawrence,United States,2022-06-15
CP-12340,Christine,Phan,Standard Class,Corporate,Jacksonville,United States,2022-06-15
DB-13555,Dorothy,Badders,Standard Class,Corporate,Dublin,United States,2022-06-15
EB-13750,Edward,Becker,Standard Class,Corporate,Plantation,United States,2022-06-15
,,,,,,,2022-06-15
EB-13750,Edward,Becker,Standard Class,Corporate,Plantation,United States,2022-06-15
,,,,,,,2022-06-15
SC-20050,Sample,Company A,Second Class,Home Office,Jackson,United States,2022-06-15
,,,,,,,2022-06-15
FM-14290,Frank,Merwin,Standard Class,Home Office,Quincy,United States,2022-06-15
TB-21250,Tim,Brockman,Standard Class,Consumer,Salem,United States,2022-06-15
,,,,,,,2022-06-15
TB-21250,Tim,Brockman,Standard Class,Consumer,Salem,United States,2022-06-15
TB-21250,Tim,Brockman,Standard Class,Consumer,Salem,United States,2022-06-15
TB-21250,Tim,Brockman,Standard Class,Consumer,Salem,United States,2022-06-15
TB-21250,Tim,Brockman,Standard Class,Consumer,Salem,United States,2022-06-15
TB-21250,Tim,Brockman,Standard Class,Consumer,Salem,United States,2022-06-15
TB-21250,Tim,Brockman,Standard Class,Consumer,Salem,United States,2022-06-15
EH-14125,Eugene,Hildebrand,Standard Class,Home Office,Troy,United States,2022-06-15
EH-14125,Eugene,Hildebrand,Standard Class,Home Office,Troy,United States,2022-06-15
,,,,,,,2022-06-15
ML-17410,Maris,LaWare,Standard Class,Consumer,Philadelphia,United States,2022-06-15
,,,,,,,2022-06-15
BT-11680,Brian,Thompson,Standard Class,Consumer,Clinton,United States,2022-06-15
BT-11680,Brian,Thompson,Standard Class,Consumer,Clinton,United States,2022-06-15
