,CustomerId,First Name,Last Name,ShipMode,Segment,City,Country,IngestionDate
2829,MJ-17740,Max,Jones,First Class,Consumer,Lancaster,United States,2022-06-15
2830,MJ-17740,Max,Jones,First Class,Consumer,Lancaster,United States,2022-06-15
2831,,,,,,,,2022-06-15
2832,ND-18370,Natalie,DeCherney,Standard Class,Consumer,Portland,United States,2022-06-15
2833,CA-11965,Carol,Adams,Second Class,Corporate,Hoover,United States,2022-06-15
2834,CA-11965,Carol,Adams,Second Class,Corporate,Hoover,United States,2022-06-15
2835,GA-14725,Guy,Armstrong,Standard Class,Consumer,Los Angeles,United States,2022-06-15
2836,GA-14725,Guy,Armstrong,Standard Class,Consumer,Los Angeles,United States,2022-06-15
2837,GA-14725,Guy,Armstrong,Standard Class,Consumer,Los Angeles,United States,2022-06-15
2838,TC-21295,Toby,Carlisle,First Class,Consumer,Tallahassee,United States,2022-06-15
2839,JB-15400,Jennifer,Braxton,Second Class,Corporate,New York City,United States,2022-06-15
2840,CK-12325,Christine,Kargatis,Standard Class,Home Office,Chesapeake,United States,2022-06-15
2841,RL-19615,Rob,Lucas,Second Class,Consumer,Fayetteville,United States,2022-06-15
2842,AC-10660,Anna,Chung,Standard Class,Consumer,Huntsville,United States,2022-06-15
2843,BH-11710,Brosina,Hoffman,Standard Class,Consumer,Philadelphia,United States,2022-06-15
2844,,,,,,,,2022-06-15
2845,XP-21865,Xylona,Preis,First Class,Consumer,Everett,United States,2022-06-15
2846,SN-20560,Skye,Norling,Standard Class,Home Office,Chicago,United States,2022-06-15
2847,,,,,,,,2022-06-15
2848,DM-13345,Denise,Monton,Standard Class,Corporate,Roswell,United States,2022-06-15
2849,AJ-10780,Anthony,Jacobs,Standard Class,Corporate,Palm Coast,United States,2022-06-15
2850,KC-16255,Karen,Carlisle,First Class,Corporate,Philadelphia,United States,2022-06-15
2851,,,,,,,,2022-06-15
2852,,,,,,,,2022-06-15
2853,,,,,,,,2022-06-15
2854,,,,,,,,2022-06-15
2855,RB-19360,Raymond,Buch,Standard Class,Consumer,Sioux Falls,United States,2022-06-15
2856,DJ-13510,Don,Jones,First Class,Corporate,San Diego,United States,2022-06-15
2857,CC-12370,Christopher,Conant,Second Class,Consumer,Fayetteville,United States,2022-06-15
2858,SC-20380,Shahid,Collister,Standard Class,Consumer,Atlanta,United States,2022-06-15
2859,SC-20380,Shahid,Collister,Standard Class,Consumer,Atlanta,United States,2022-06-15
2860,SC-20380,Shahid,Collister,Standard Class,Consumer,Atlanta,United States,2022-06-15
2861,SC-20380,Shahid,Collister,Standard Class,Consumer,Atlanta,United States,2022-06-15
2862,RH-19495,Rick,Hansen,Standard Class,Consumer,Orlando,United States,2022-06-15
2863,JK-15370,Jay,Kimmel,Same Day,Consumer,San Francisco,United States,2022-06-15
2864,JK-15370,Jay,Kimmel,Same Day,Consumer,San Francisco,United States,2022-06-15
2865,JK-15370,Jay,Kimmel,Same Day,Consumer,San Francisco,United States,2022-06-15
2866,JK-15370,Jay,Kimmel,Same Day,Consumer,San Francisco,United States,2022-06-15
2867,AF-10885,Art,Foster,Second Class,Consumer,Toledo,United States,2022-06-15
2868,AF-10885,Art,Foster,Second Class,Consumer,Toledo,United States,2022-06-15
2869,LC-16885,Lena,Creighton,Standard Class,Consumer,Saint Petersburg,United States,2022-06-15
2870,BF-11275,Beth,Fritzler,Standard Class,Corporate,Tucson,United States,2022-06-15
2871,BF-11275,Beth,Fritzler,Standard Class,Corporate,Tucson,United States,2022-06-15
2872,,,,,,,,2022-06-15
2873,SW-20275,Scott,Williamson,Standard Class,Consumer,San Diego,United States,2022-06-15
2874,MC-17845,Michael,Chen,First Class,Consumer,New York City,United States,2022-06-15
2875,TD-20995,Tamara,Dahlen,Second Class,Consumer,San Diego,United States,2022-06-15
2876,TD-20995,Tamara,Dahlen,Second Class,Consumer,San Diego,United States,2022-06-15
2877,Dp-13240,Dean,percer,Standard Class,Home Office,Westfield,United States,2022-06-15
2878,Dp-13240,Dean,percer,Standard Class,Home Office,Westfield,United States,2022-06-15
2879,Dp-13240,Dean,percer,Standard Class,Home Office,Westfield,United States,2022-06-15
2880,SD-20485,Shirley,Daniels,Second Class,Home Office,Orange,United States,2022-06-15
2881,SD-20485,Shirley,Daniels,Second Class,Home Office,Orange,United States,2022-06-15
2882,TM-21010,Tamara,Manning,Standard Class,Consumer,Woodstock,United States,2022-06-15
2883,,,,,,,,2022-06-15
2884,JF-15490,Jeremy,Farry,Standard Class,Consumer,San Francisco,United States,2022-06-15
2885,EP-13915,Emily,Phan,Standard Class,Consumer,Tempe,United States,2022-06-15
2886,EP-13915,Emily,Phan,First Class,Consumer,Los Angeles,United States,2022-06-15
2887,EP-13915,Emily,Phan,First Class,Consumer,Los Angeles,United States,2022-06-15
2888,EP-13915,Emily,Phan,First Class,Consumer,Los Angeles,United States,2022-06-15
2889,,,,,,,,2022-06-15
2890,,,,,,,,2022-06-15
2891,HG-14845,Harry,Greene,Second Class,Consumer,Lake Charles,United States,2022-06-15
2892,JC-16105,Julie,Creighton,Standard Class,Corporate,Rochester,United States,2022-06-15
2893,JC-16105,Julie,Creighton,Standard Class,Corporate,Rochester,United States,2022-06-15
2894,,,,,,,,2022-06-15
2895,JC-16105,Julie,Creighton,Standard Class,Corporate,Rochester,United States,2022-06-15
2896,KM-16720,Kunst,Miller,Standard Class,Consumer,Long Beach,United States,2022-06-15
2897,EB-13975,Erica,Bern,Standard Class,Corporate,Charlotte,United States,2022-06-15
2898,PW-19240,Pierre,Wener,Standard Class,Consumer,Houston,United States,2022-06-15
2899,PG-18895,Paul,Gonzalez,Standard Class,Consumer,New York City,United States,2022-06-15
2900,PG-18895,Paul,Gonzalez,Standard Class,Consumer,New York City,United States,2022-06-15
2901,DB-12910,Daniel,Byrd,Standard Class,Home Office,Columbus,United States,2022-06-15
2902,CR-12730,Craig,Reiter,Standard Class,Consumer,Chicago,United States,2022-06-15
2903,,,,,,,,2022-06-15
2904,KH-16330,Katharine,Harms,Standard Class,Corporate,Highland Park,United States,2022-06-15
2905,,,,,,,,2022-06-15
2906,DL-12925,Daniel,Lacy,Standard Class,Consumer,Eagan,United States,2022-06-15
2907,DL-12925,Daniel,Lacy,Standard Class,Consumer,Eagan,United States,2022-06-15
2908,DL-12925,Daniel,Lacy,Standard Class,Consumer,Eagan,United States,2022-06-15
2909,ME-17725,Max,Engle,Standard Class,Consumer,Seattle,United States,2022-06-15
2910,,,,,,,,2022-06-15
2911,CK-12205,Chloris,Kastensmidt,Standard Class,Consumer,Hempstead,United States,2022-06-15
2912,CK-12205,Chloris,Kastensmidt,Standard Class,Consumer,Hempstead,United States,2022-06-15
2913,CK-12205,Chloris,Kastensmidt,Standard Class,Consumer,Hempstead,United States,2022-06-15
2914,DL-12925,Daniel,Lacy,Second Class,Consumer,Noblesville,United States,2022-06-15
2915,DL-12925,Daniel,Lacy,Second Class,Consumer,Noblesville,United States,2022-06-15
2916,DL-12925,Daniel,Lacy,Second Class,Consumer,Noblesville,United States,2022-06-15
2917,,,,,,,,2022-06-15
2918,LS-17200,Luke,Schmidt,Same Day,Corporate,Philadelphia,United States,2022-06-15
2919,LS-17200,Luke,Schmidt,Same Day,Corporate,Philadelphia,United States,2022-06-15
2920,,,,,,,,2022-06-15
2921,MM-17920,Michael,Moore,Same Day,Consumer,San Francisco,United States,2022-06-15
2922,DB-13270,Deborah,Brumfield,Second Class,Home Office,Austin,United States,2022-06-15
2923,RW-19630,Rob,Williams,Standard Class,Corporate,Detroit,United States,2022-06-15
2924,,,,,,,,2022-06-15
2925,,,,,,,,2022-06-15
2926,,,,,,,,2022-06-15
2927,CT-11995,Carol,Triggs,Standard Class,Consumer,Apple Valley,United States,2022-06-15
2928,TH-21550,Tracy,Hopkins,Standard Class,Home Office,Burlington,United States,2022-06-15
2929,,,,,,,,2022-06-15
2930,,,,,,,,2022-06-15
2931,TT-21220,Thomas,Thornton,Same Day,Consumer,San Francisco,United States,2022-06-15
2932,TT-21220,Thomas,Thornton,Same Day,Consumer,San Francisco,United States,2022-06-15
2933,GT-14710,Greg,Tran,Standard Class,Consumer,Seattle,United States,2022-06-15
2934,GT-14710,Greg,Tran,Standard Class,Consumer,Seattle,United States,2022-06-15
2935,GT-14710,Greg,Tran,Standard Class,Consumer,Seattle,United States,2022-06-15
2936,GT-14710,Greg,Tran,Standard Class,Consumer,Seattle,United States,2022-06-15
2937,GT-14710,Greg,Tran,Standard Class,Consumer,Seattle,United States,2022-06-15
2938,,,,,,,,2022-06-15
2939,GT-14710,Greg,Tran,Standard Class,Consumer,Seattle,United States,2022-06-15
2940,JD-16150,Justin,Deggeller,Standard Class,Corporate,Milwaukee,United States,2022-06-15
2941,,,,,,,,2022-06-15
2942,,,,,,,,2022-06-15
2943,,,,,,,,2022-06-15
2944,,,,,,,,2022-06-15
2945,LH-17020,Lisa,Hazard,First Class,Consumer,San Francisco,United States,2022-06-15
2946,,,,,,,,2022-06-15
2947,,,,,,,,2022-06-15
2948,,,,,,,,2022-06-15
2949,EM-14140,Eugene,Moren,Same Day,Home Office,Glendale,United States,2022-06-15
2950,EM-14140,Eugene,Moren,Same Day,Home Office,Glendale,United States,2022-06-15
2951,EM-14140,Eugene,Moren,Same Day,Home Office,Glendale,United States,2022-06-15
2952,,,,,,,,2022-06-15
2953,EM-14140,Eugene,Moren,Same Day,Home Office,Glendale,United States,2022-06-15
2954,EM-14140,Eugene,Moren,Same Day,Home Office,Glendale,United States,2022-06-15
2955,GG-14650,Greg,Guthrie,Standard Class,Corporate,New York City,United States,2022-06-15
2956,,,,,,,,2022-06-15
2957,SH-20395,Shahid,Hopkins,Standard Class,Consumer,Springfield,United States,2022-06-15
2958,KT-16465,Kean,Takahito,Standard Class,Consumer,Los Angeles,United States,2022-06-15
2959,,,,,,,,2022-06-15
2960,PO-19180,Philisse,Overcash,Standard Class,Home Office,Seattle,United States,2022-06-15
2961,PO-19180,Philisse,Overcash,Standard Class,Home Office,Seattle,United States,2022-06-15
2962,,,,,,,,2022-06-15
2963,,,,,,,,2022-06-15
2964,AY-10555,Andy,Yotov,Second Class,Corporate,Oceanside,United States,2022-06-15
2965,,,,,,,,2022-06-15
2966,Co-12640,Corey-Lock,,Standard Class,Consumer,Skokie,United States,2022-06-15
2967,Co-12640,Corey-Lock,,Standard Class,Consumer,Skokie,United States,2022-06-15
2968,,,,,,,,2022-06-15
2969,JF-15565,Jill,Fjeld,Second Class,Consumer,Fayetteville,United States,2022-06-15
2970,JF-15565,Jill,Fjeld,Second Class,Consumer,Fayetteville,United States,2022-06-15
2971,,,,,,,,2022-06-15
2972,JF-15565,Jill,Fjeld,Second Class,Consumer,Fayetteville,United States,2022-06-15
2973,AR-10510,Andrew,Roberts,Standard Class,Consumer,Tulsa,United States,2022-06-15
2974,AG-10675,Anna,Gayman,Standard Class,Consumer,Allen,United States,2022-06-15
2975,AG-10675,Anna,Gayman,Standard Class,Consumer,Allen,United States,2022-06-15
2976,,,,,,,,2022-06-15
2977,HL-15040,Hunter,Lopez,Second Class,Consumer,Rochester,United States,2022-06-15
2978,ND-18370,Natalie,DeCherney,Second Class,Consumer,Mount Pleasant,United States,2022-06-15
2979,GB-14575,Giulietta,Baptist,Standard Class,Consumer,Philadelphia,United States,2022-06-15
2980,,,,,,,,2022-06-15
2981,,,,,,,,2022-06-15
2982,CL-12565,Clay,Ludtke,Standard Class,Consumer,Seattle,United States,2022-06-15
2983,RC-19960,Ryan,Crowe,Second Class,Consumer,Springfield,United States,2022-06-15
2984,,,,,,,,2022-06-15
2985,JB-16045,Julia,Barnett,Standard Class,Home Office,Columbus,United States,2022-06-15
2986,,,,,,,,2022-06-15
2987,,,,,,,,2022-06-15
2988,MC-17635,Matthew,Clasen,Second Class,Corporate,Los Angeles,United States,2022-06-15
2989,,,,,,,,2022-06-15
2990,MC-17635,Matthew,Clasen,Second Class,Corporate,Los Angeles,United States,2022-06-15
2991,MC-17635,Matthew,Clasen,Second Class,Corporate,Los Angeles,United States,2022-06-15
2992,TT-21265,Tim,Taslimi,Standard Class,Corporate,New York City,United States,2022-06-15
2993,MJ-17740,Max,Jones,Standard Class,Consumer,Detroit,United States,2022-06-15
2994,AT-10735,Annie,Thurman,Second Class,Consumer,Stockton,United States,2022-06-15
2995,PB-19150,Philip,Brown,Standard Class,Consumer,Phoenix,United States,2022-06-15
2996,NW-18400,Natalie,Webber,Standard Class,Consumer,Philadelphia,United States,2022-06-15
2997,NW-18400,Natalie,Webber,Standard Class,Consumer,Philadelphia,United States,2022-06-15
2998,NW-18400,Natalie,Webber,Standard Class,Consumer,Philadelphia,United States,2022-06-15
2999,NW-18400,Natalie,Webber,Standard Class,Consumer,Philadelphia,United States,2022-06-15
3000,NW-18400,Natalie,Webber,Standard Class,Consumer,Philadelphia,United States,2022-06-15
3001,,,,,,,,2022-06-15
3002,VP-21730,Victor,Preis,Standard Class,Home Office,Sterling Heights,United States,2022-06-15
3003,,,,,,,,2022-06-15
3004,MG-17875,Michael,Grace,First Class,Home Office,New York City,United States,2022-06-15
3005,PA-19060,Pete,Armstrong,Standard Class,Home Office,Eau Claire,United States,2022-06-15
3006,CR-12730,Craig,Reiter,First Class,Consumer,New York City,United States,2022-06-15
3007,AA-10375,Allen,Armold,Standard Class,Consumer,Rancho Cucamonga,United States,2022-06-15
3008,,,,,,,,2022-06-15
3009,RR-19525,Rick,Reed,Standard Class,Corporate,Toledo,United States,2022-06-15
3010,SR-20425,Sharelle,Roach,Standard Class,Home Office,Louisville,United States,2022-06-15
3011,SR-20425,Sharelle,Roach,Standard Class,Home Office,Louisville,United States,2022-06-15
3012,SR-20425,Sharelle,Roach,Standard Class,Home Office,Louisville,United States,2022-06-15
3013,SR-20425,Sharelle,Roach,Standard Class,Home Office,Louisville,United States,2022-06-15
3014,SR-20425,Sharelle,Roach,Standard Class,Home Office,Louisville,United States,2022-06-15
3015,,,,,,,,2022-06-15
3016,MH-18115,Mick,Hernandez,Standard Class,Home Office,Pharr,United States,2022-06-15
3017,MH-18115,Mick,Hernandez,Standard Class,Home Office,Pharr,United States,2022-06-15
3018,MH-18115,Mick,Hernandez,Standard Class,Home Office,Pharr,United States,2022-06-15
3019,SC-20095,Sanjit,Chand,Standard Class,Consumer,West Jordan,United States,2022-06-15
3020,SC-20095,Sanjit,Chand,Standard Class,Consumer,West Jordan,United States,2022-06-15
3021,,,,,,,,2022-06-15
3022,SC-20095,Sanjit,Chand,Standard Class,Consumer,West Jordan,United States,2022-06-15
3023,,,,,,,,2022-06-15
3024,AC-10450,Amy,Cox,Standard Class,Consumer,New York City,United States,2022-06-15
3025,AC-10450,Amy,Cox,Standard Class,Consumer,New York City,United States,2022-06-15
3026,,,,,,,,2022-06-15
3027,,,,,,,,2022-06-15
3028,AI-10855,Arianne,Irving,Standard Class,Consumer,Chesapeake,United States,2022-06-15
3029,DR-12880,Dan,Reichenbach,Standard Class,Corporate,Gresham,United States,2022-06-15
3030,DM-12955,Dario,Medina,Standard Class,Corporate,Lincoln Park,United States,2022-06-15
3031,,,,,,,,2022-06-15
3032,JH-16180,Justin,Hirsh,Standard Class,Consumer,Gresham,United States,2022-06-15
3033,AB-10060,Adam,Bellavance,Standard Class,Home Office,Philadelphia,United States,2022-06-15
3034,BD-11605,Brian,Dahlen,Standard Class,Consumer,Monroe,United States,2022-06-15
3035,,,,,,,,2022-06-15
3036,,,,,,,,2022-06-15
3037,BD-11605,Brian,Dahlen,Standard Class,Consumer,Monroe,United States,2022-06-15
3038,BD-11605,Brian,Dahlen,Standard Class,Consumer,Monroe,United States,2022-06-15
3039,,,,,,,,2022-06-15
3040,,,,,,,,2022-06-15
3041,KF-16285,Karen,Ferguson,Same Day,Home Office,Long Beach,United States,2022-06-15
3042,KF-16285,Karen,Ferguson,Same Day,Home Office,Long Beach,United States,2022-06-15
3043,KF-16285,Karen,Ferguson,Same Day,Home Office,Long Beach,United States,2022-06-15
3044,BP-11230,Benjamin,Patterson,Second Class,Consumer,Troy,United States,2022-06-15
3045,CC-12430,Chuck,Clark,Second Class,Home Office,Minneapolis,United States,2022-06-15
3046,CC-12430,Chuck,Clark,Second Class,Home Office,Minneapolis,United States,2022-06-15
3047,DB-13615,Doug,Bickford,Standard Class,Consumer,Seattle,United States,2022-06-15
3048,TC-21475,Tony,Chapman,First Class,Home Office,Columbus,United States,2022-06-15
3049,TC-21475,Tony,Chapman,First Class,Home Office,Columbus,United States,2022-06-15
3050,NZ-18565,Nick,Zandusky,Standard Class,Home Office,Meridian,United States,2022-06-15
3051,,,,,,,,2022-06-15
3052,NZ-18565,Nick,Zandusky,Standard Class,Home Office,Meridian,United States,2022-06-15
3053,SW-20350,Sean,Wendt,Second Class,Home Office,Detroit,United States,2022-06-15
3054,SW-20350,Sean,Wendt,Second Class,Home Office,Detroit,United States,2022-06-15
3055,TS-21370,Todd,Sumrall,Standard Class,Corporate,Chicago,United States,2022-06-15
3056,HH-15010,Hilary,Holden,Second Class,Corporate,San Francisco,United States,2022-06-15
3057,HH-15010,Hilary,Holden,Second Class,Corporate,San Francisco,United States,2022-06-15
3058,,,,,,,,2022-06-15
3059,HH-15010,Hilary,Holden,Second Class,Corporate,San Francisco,United States,2022-06-15
3060,DM-13345,Denise,Monton,Standard Class,Corporate,Newark,United States,2022-06-15
3061,,,,,,,,2022-06-15
3062,JD-16150,Justin,Deggeller,First Class,Corporate,Newark,United States,2022-06-15
3063,,,,,,,,2022-06-15
3064,,,,,,,,2022-06-15
3065,BF-11215,Benjamin,Farhat,Second Class,Home Office,Albuquerque,United States,2022-06-15
3066,BF-11215,Benjamin,Farhat,Second Class,Home Office,Albuquerque,United States,2022-06-15
3067,BF-11215,Benjamin,Farhat,Second Class,Home Office,Albuquerque,United States,2022-06-15
3068,BF-11215,Benjamin,Farhat,Second Class,Home Office,Albuquerque,United States,2022-06-15
3069,ML-17755,Max,Ludwig,Same Day,Home Office,Toledo,United States,2022-06-15
3070,YC-21895,Yoseph,Carroll,Standard Class,Corporate,Newark,United States,2022-06-15
3071,YC-21895,Yoseph,Carroll,Standard Class,Corporate,Newark,United States,2022-06-15
3072,YC-21895,Yoseph,Carroll,Standard Class,Corporate,Newark,United States,2022-06-15
3073,LR-16915,Lena,Radford,First Class,Consumer,Los Angeles,United States,2022-06-15
3074,,,,,,,,2022-06-15
3075,KM-16375,Katherine,Murray,Standard Class,Home Office,Dallas,United States,2022-06-15
3076,KM-16375,Katherine,Murray,Standard Class,Home Office,Dallas,United States,2022-06-15
3077,KM-16375,Katherine,Murray,Standard Class,Home Office,Dallas,United States,2022-06-15
3078,BT-11530,Bradley,Talbott,Standard Class,Home Office,San Diego,United States,2022-06-15
3079,KB-16405,Katrina,Bavinger,First Class,Home Office,Apple Valley,United States,2022-06-15
3080,KB-16405,Katrina,Bavinger,First Class,Home Office,Apple Valley,United States,2022-06-15
3081,DW-13480,Dianna,Wilson,Standard Class,Home Office,Louisville,United States,2022-06-15
3082,DW-13480,Dianna,Wilson,Standard Class,Home Office,Louisville,United States,2022-06-15
3083,,,,,,,,2022-06-15
3084,TP-21415,Tom,Prescott,Standard Class,Consumer,Houston,United States,2022-06-15
3085,TP-21415,Tom,Prescott,Standard Class,Consumer,Houston,United States,2022-06-15
3086,TP-21415,Tom,Prescott,Standard Class,Consumer,Houston,United States,2022-06-15
3087,TP-21415,Tom,Prescott,Standard Class,Consumer,Houston,United States,2022-06-15
3088,DB-12910,Daniel,Byrd,Second Class,Home Office,Henderson,United States,2022-06-15
3089,DB-12910,Daniel,Byrd,Second Class,Home Office,Henderson,United States,2022-06-15
3090,BH-11710,Brosina,Hoffman,Standard Class,Consumer,Newark,United States,2022-06-15
