CustomerId;First Name;Last Name;ShipMode;Segment;City;Country;totalQuantityOfOrders
HK-14890;Heather;Kirkland;Standard Class;Corporate;Chicago;United States;
HK-14890;Heather;Kirkland;Standard Class;Corporate;Chicago;United States;
FO-14305;Frank;Olsen;Second Class;Consumer;Harrisonburg;United States;
BT-11680;Brian;Thompson;Standard Class;Consumer;Newark;United States;
BT-11680;Brian;Thompson;Standard Class;Consumer;Newark;United States;
SP-20620;Stefania;Perrino;Standard Class;Corporate;Los Angeles;United States;
LL-16840;Lauren;Leatherbury;Same Day;Consumer;Seattle;United States;
LL-16840;Lauren;Leatherbury;Same Day;Consumer;Seattle;United States;
MC-17575;Matt;Collins;Second Class;Consumer;Los Angeles;United States;
JL-15235;Janet;Lee;Standard Class;Consumer;Chicago;United States;
JL-15235;Janet;Lee;Standard Class;Consumer;Chicago;United States;
EA-14035;Erin;Ashbrook;Standard Class;Corporate;Chicago;United States;
EA-14035;Erin;Ashbrook;Standard Class;Corporate;Chicago;United States;
EA-14035;Erin;Ashbrook;Standard Class;Corporate;Chicago;United States;
EA-14035;Erin;Ashbrook;Standard Class;Corporate;Chicago;United States;
SA-20830;Sue;Ann Reed;Standard Class;Consumer;Redmond;United States;
SA-20830;Sue;Ann Reed;Standard Class;Consumer;Redmond;United States;
SA-20830;Sue;Ann Reed;Standard Class;Consumer;Redmond;United States;
CH-12070;Cathy;Hwang;Second Class;Home Office;Raleigh;United States;
ND-18460;Neil;Ducich;Second Class;Corporate;Macon;United States;
BS-11755;Bruce;Stewart;Standard Class;Consumer;Cleveland;United States;
SL-20155;Sara;Luxemburg;Same Day;Home Office;Muskogee;United States;
SL-20155;Sara;Luxemburg;Same Day;Home Office;Muskogee;United States;
GB-14530;George;Bell;Standard Class;Corporate;Monroe;United States;
AS-10045;Aaron;Smayling;Standard Class;Corporate;Austin;United States;
AS-10045;Aaron;Smayling;Standard Class;Corporate;Austin;United States;
RM-19375;Raymond;Messe;First Class;Consumer;Meriden;United States;
NH-18610;Nicole;Hansen;Second Class;Corporate;Roswell;United States;
BF-10975;Barbara;Fisher;Standard Class;Corporate;Charlotte;United States;
BF-10975;Barbara;Fisher;Standard Class;Corporate;Charlotte;United States;
BF-10975;Barbara;Fisher;Standard Class;Corporate;Charlotte;United States;
BF-10975;Barbara;Fisher;Standard Class;Corporate;Charlotte;United States;
KH-16330;Katharine;Harms;Standard Class;Corporate;Bowling Green;United States;
FA-14230;Frank;Atkinson;Second Class;Corporate;San Antonio;United States;
FA-14230;Frank;Atkinson;Second Class;Corporate;San Antonio;United States;
GW-14605;Giulietta;Weimer;Standard Class;Consumer;Seattle;United States;
DA-13450;Dianna;Arnett;Second Class;Home Office;Washington;United States;
DA-13450;Dianna;Arnett;Second Class;Home Office;Washington;United States;
FH-14275;Frank;Hawley;Same Day;Corporate;Los Angeles;United States;
FH-14275;Frank;Hawley;Same Day;Corporate;Los Angeles;United States;
RK-19300;Ralph;Kennedy;Second Class;Consumer;South Bend;United States;
RK-19300;Ralph;Kennedy;Second Class;Consumer;South Bend;United States;
RK-19300;Ralph;Kennedy;Second Class;Consumer;South Bend;United States;
RK-19300;Ralph;Kennedy;Second Class;Consumer;South Bend;United States;
RK-19300;Ralph;Kennedy;Second Class;Consumer;South Bend;United States;
RK-19300;Ralph;Kennedy;Second Class;Consumer;South Bend;United States;
FM-14215;Filia;McAdams;Standard Class;Corporate;Los Angeles;United States;
AC-10420;Alyssa;Crouse;Second Class;Corporate;Houston;United States;
AC-10420;Alyssa;Crouse;Second Class;Corporate;Houston;United States;
JB-15400;Jennifer;Braxton;First Class;Corporate;Bristol;United States;
JB-15400;Jennifer;Braxton;First Class;Corporate;Bristol;United States;
GM-14440;Gary;McGarr;First Class;Consumer;New York City;United States;
GM-14440;Gary;McGarr;First Class;Consumer;New York City;United States;
RF-19840;Roy;Französisch;Same Day;Consumer;San Antonio;United States;
NC-18625;Noah;Childs;Standard Class;Corporate;Aurora;United States;
NC-18625;Noah;Childs;Standard Class;Corporate;Aurora;United States;
NG-18355;Nat;Gilpin;Same Day;Corporate;Newark;United States;
AH-10075;Adam;Hart;First Class;Corporate;Henderson;United States;
CH-12070;Cathy;Hwang;Standard Class;Home Office;Philadelphia;United States;
CH-12070;Cathy;Hwang;Standard Class;Home Office;Philadelphia;United States;
CC-12145;Charles;Crestani;Second Class;Consumer;Seattle;United States;
ME-18010;Michelle;Ellison;Standard Class;Corporate;San Francisco;United States;
ME-18010;Michelle;Ellison;Standard Class;Corporate;San Francisco;United States;
ME-18010;Michelle;Ellison;Standard Class;Corporate;San Francisco;United States;
BP-11230;Benjamin;Patterson;Standard Class;Consumer;Spokane;United States;
MP-17470;Mark;Packer;Standard Class;Home Office;Columbus;United States;
CJ-12010;Caroline;Jumper;Standard Class;Consumer;Long Beach;United States;
JC-15775;John;Castell;Standard Class;Consumer;San Antonio;United States;
JG-15160;James;Galang;Standard Class;Consumer;Los Angeles;United States;
JG-15160;James;Galang;Standard Class;Consumer;Los Angeles;United States;
CK-12760;Cyma;Kinney;Standard Class;Corporate;Jacksonville;United States;
LF-17185;Luke;Foster;Same Day;Consumer;New York City;United States;
LF-17185;Luke;Foster;Same Day;Consumer;New York City;United States;
LF-17185;Luke;Foster;Same Day;Consumer;New York City;United States;
CC-12430;Chuck;Clark;Standard Class;Home Office;Philadelphia;United States;
DL-12865;Dan;Lawera;Second Class;Consumer;Keller;United States;
PG-18895;Paul;Gonzalez;Second Class;Consumer;San Francisco;United States;
EH-14005;Erica;Hernandez;First Class;Home Office;Hialeah;United States;
EH-14005;Erica;Hernandez;First Class;Home Office;Hialeah;United States;
TB-21520;Tracy;Blumstein;First Class;Consumer;Fairfield;United States;
TB-21520;Tracy;Blumstein;First Class;Consumer;Fairfield;United States;
DK-13225;Dean;Katz;Standard Class;Corporate;Huntington Beach;United States;
DK-13225;Dean;Katz;Standard Class;Corporate;Huntington Beach;United States;
JP-15520;Jeremy;Pistek;Second Class;Consumer;Port Orange;United States;
CD-11980;Carol;Darley;Standard Class;Consumer;Medford;United States;
AS-10090;Adam;Shillingsburg;First Class;Consumer;Charlottesville;United States;
JO-15280;Jas;O'Carroll;Standard Class;Consumer;Missoula;United States;
AC-10450;Amy;Cox;First Class;Consumer;Minneapolis;United States;
RA-19945;Ryan;Akin;Second Class;Consumer;Miami;United States;
RA-19945;Ryan;Akin;Second Class;Consumer;Miami;United States;
RA-19945;Ryan;Akin;Second Class;Consumer;Miami;United States;
Co-12640;Corey-Lock;;Second Class;Consumer;Florence;United States;
DW-13480;Dianna;Wilson;First Class;Home Office;Detroit;United States;
DK-12835;Damala;Kotsonis;First Class;Corporate;Springfield;United States;
DK-12835;Damala;Kotsonis;First Class;Corporate;Springfield;United States;
DK-12835;Damala;Kotsonis;First Class;Corporate;Springfield;United States;
MD-17860;Michael;Dominguez;First Class;Corporate;Indianapolis;United States;
RP-19855;Roy;Phan;Standard Class;Corporate;Apopka;United States;
RP-19855;Roy;Phan;Standard Class;Corporate;Apopka;United States;
RW-19540;Rick;Wilson;First Class;Corporate;Los Angeles;United States;
DB-13660;Duane;Benoit;Standard Class;Consumer;Oceanside;United States;
SC-20770;Stewart;Carmichael;Standard Class;Corporate;Los Angeles;United States;
FH-14275;Frank;Hawley;Second Class;Corporate;Houston;United States;
FH-14275;Frank;Hawley;Second Class;Corporate;Houston;United States;
EH-13990;Erica;Hackney;First Class;Consumer;Roswell;United States;
AS-10630;Ann;Steele;Standard Class;Home Office;Boynton Beach;United States;
AS-10630;Ann;Steele;Standard Class;Home Office;Boynton Beach;United States;
AS-10630;Ann;Steele;Standard Class;Home Office;Boynton Beach;United States;
HA-14905;Helen;Abelman;Standard Class;Consumer;Franklin;United States;
CH-12070;Cathy;Hwang;Second Class;Home Office;Detroit;United States;
EH-13765;Edward;Hooks;First Class;Corporate;Watertown;United States;
EH-13765;Edward;Hooks;First Class;Corporate;Watertown;United States;
MZ-17515;Mary;Zewe;Standard Class;Corporate;Reading;United States;
SC-20230;Scot;Coram;Second Class;Corporate;Arlington;United States;
SC-20230;Scot;Coram;Second Class;Corporate;Arlington;United States;
NP-18325;Naresj;Patel;Second Class;Consumer;San Diego;United States;
LW-16990;Lindsay;Williams;Standard Class;Corporate;San Francisco;United States;
GM-14680;Greg;Matthias;Standard Class;Consumer;Los Angeles;United States;
RH-19495;Rick;Hansen;First Class;Consumer;Denver;United States;
VM-21685;Valerie;Mitchum;Second Class;Home Office;Seattle;United States;
VM-21685;Valerie;Mitchum;Second Class;Home Office;Seattle;United States;
VM-21685;Valerie;Mitchum;Second Class;Home Office;Seattle;United States;
CC-12670;Craig;Carreira;Second Class;Consumer;Scottsdale;United States;
SV-20365;Seth;Vernon;Second Class;Consumer;Lafayette;United States;
SV-20365;Seth;Vernon;Second Class;Consumer;Lafayette;United States;
LW-16990;Lindsay;Williams;Standard Class;Corporate;San Francisco;United States;
LW-16990;Lindsay;Williams;Standard Class;Corporate;San Francisco;United States;
NP-18685;Nora;Pelletier;Second Class;Home Office;San Francisco;United States;
JE-15715;Joe;Elijah;Standard Class;Consumer;Broomfield;United States;
JE-15715;Joe;Elijah;Standard Class;Consumer;Broomfield;United States;
JE-15715;Joe;Elijah;Standard Class;Consumer;Broomfield;United States;
JE-15715;Joe;Elijah;Standard Class;Consumer;Broomfield;United States;
CP-12085;Cathy;Prescott;First Class;Corporate;Quincy;United States;
CP-12085;Cathy;Prescott;First Class;Corporate;Quincy;United States;
CP-12085;Cathy;Prescott;First Class;Corporate;Quincy;United States;
EA-14035;Erin;Ashbrook;Standard Class;Corporate;Carrollton;United States;
EA-14035;Erin;Ashbrook;Standard Class;Corporate;Carrollton;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
AC-10615;Ann;Chong;Standard Class;Corporate;New York City;United States;
RW-19690;Robert;Waldorf;Second Class;Consumer;Springfield;United States;
RW-19690;Robert;Waldorf;Second Class;Consumer;Springfield;United States;
RW-19690;Robert;Waldorf;Second Class;Consumer;Springfield;United States;
RW-19690;Robert;Waldorf;Second Class;Consumer;Springfield;United States;
RW-19690;Robert;Waldorf;Second Class;Consumer;Springfield;United States;
RW-19690;Robert;Waldorf;Second Class;Consumer;Springfield;United States;
RW-19690;Robert;Waldorf;Second Class;Consumer;Springfield;United States;
RW-19690;Robert;Waldorf;Second Class;Consumer;Springfield;United States;
DB-13210;Dean;Braden;Standard Class;Consumer;Paterson;United States;
DB-13210;Dean;Braden;Standard Class;Consumer;Paterson;United States;
DB-13210;Dean;Braden;Standard Class;Consumer;Paterson;United States;
BD-11320;Bill;Donatelli;Standard Class;Consumer;Tulsa;United States;
ML-17755;Max;Ludwig;Standard Class;Home Office;Chicago;United States;
ML-17755;Max;Ludwig;Standard Class;Home Office;Chicago;United States;
JD-16015;Joy;Daniels;Standard Class;Consumer;Chicago;United States;
JD-16015;Joy;Daniels;Standard Class;Consumer;Chicago;United States;
JD-16015;Joy;Daniels;Standard Class;Consumer;Chicago;United States;
AS-10225;Alan;Schoenberger;Second Class;Corporate;Montgomery;United States;
AS-10225;Alan;Schoenberger;Second Class;Corporate;Montgomery;United States;
AS-10225;Alan;Schoenberger;Second Class;Corporate;Montgomery;United States;
AA-10375;Allen;Armold;Standard Class;Consumer;Salem;United States;
KT-16465;Kean;Takahito;Same Day;Consumer;Glendale;United States;
KT-16465;Kean;Takahito;Same Day;Consumer;Glendale;United States;
MM-18280;Muhammed;MacIntyre;Second Class;Corporate;Columbus;United States;
NG-18430;Nathan;Gelder;Standard Class;Consumer;Oklahoma City;United States;
LW-16825;Laurel;Workman;Second Class;Corporate;Brentwood;United States;
LW-16825;Laurel;Workman;Second Class;Corporate;Brentwood;United States;
LW-16825;Laurel;Workman;Second Class;Corporate;Brentwood;United States;
CB-12415;Christy;Brittain;First Class;Consumer;Columbus;United States;
AS-10090;Adam;Shillingsburg;Standard Class;Consumer;Springfield;United States;
AS-10090;Adam;Shillingsburg;Standard Class;Consumer;Springfield;United States;
AS-10090;Adam;Shillingsburg;Standard Class;Consumer;Springfield;United States;
AS-10090;Adam;Shillingsburg;Standard Class;Consumer;Springfield;United States;
CB-12415;Christy;Brittain;Standard Class;Consumer;Philadelphia;United States;
ML-17755;Max;Ludwig;Standard Class;Home Office;Springfield;United States;
ML-17755;Max;Ludwig;Standard Class;Home Office;Springfield;United States;
ML-17755;Max;Ludwig;Standard Class;Home Office;Springfield;United States;
JS-16030;Joy;Smith;Second Class;Consumer;Houston;United States;
JS-16030;Joy;Smith;Second Class;Consumer;Houston;United States;
ND-18460;Neil;Ducich;First Class;Corporate;Chesapeake;United States;
ND-18460;Neil;Ducich;First Class;Corporate;Chesapeake;United States;
ND-18460;Neil;Ducich;First Class;Corporate;Chesapeake;United States;
LW-17215;Luke;Weiss;Standard Class;Consumer;Pasadena;United States;
LW-17215;Luke;Weiss;Standard Class;Consumer;Pasadena;United States;
JW-15955;Joni;Wasserman;Second Class;Consumer;Louisville;United States;
JW-15955;Joni;Wasserman;Second Class;Consumer;Louisville;United States;
SC-20050;Sample;Company A;Standard Class;Home Office;Lubbock;United States;
RW-19630;Rob;Williams;Standard Class;Corporate;Columbia;United States;
RW-19630;Rob;Williams;Standard Class;Corporate;Columbia;United States;
CM-12190;Charlotte;Melton;First Class;Consumer;Chicago;United States;
JF-15190;Jamie;Frazer;Standard Class;Consumer;Johnson City;United States;
JF-15190;Jamie;Frazer;Standard Class;Consumer;Johnson City;United States;
JF-15190;Jamie;Frazer;Standard Class;Consumer;Johnson City;United States;
SC-20800;Stuart;Calhoun;Same Day;Consumer;Houston;United States;
SC-20800;Stuart;Calhoun;Same Day;Consumer;Houston;United States;
AM-10705;Anne;McFarland;Standard Class;Consumer;Auburn;United States;
AM-10705;Anne;McFarland;Standard Class;Consumer;Auburn;United States;
AM-10705;Anne;McFarland;Standard Class;Consumer;Auburn;United States;
BK-11260;Berenike;Kampe;Standard Class;Consumer;San Bernardino;United States;
BK-11260;Berenike;Kampe;Standard Class;Consumer;San Bernardino;United States;
BK-11260;Berenike;Kampe;Standard Class;Consumer;San Bernardino;United States;
BK-11260;Berenike;Kampe;Standard Class;Consumer;San Bernardino;United States;
RH-19510;Rick;Huthwaite;First Class;Home Office;Providence;United States;
RH-19510;Rick;Huthwaite;First Class;Home Office;Providence;United States;
RH-19510;Rick;Huthwaite;First Class;Home Office;Providence;United States;
RH-19510;Rick;Huthwaite;First Class;Home Office;Providence;United States;
GM-14500;Gene;McClure;Second Class;Consumer;Fresno;United States;
MC-17275;Marc;Crier;First Class;Consumer;Seattle;United States;
VM-21685;Valerie;Mitchum;Second Class;Home Office;Lancaster;United States;
VM-21685;Valerie;Mitchum;Second Class;Home Office;Lancaster;United States;
GP-14740;Guy;Phonely;Standard Class;Corporate;Leominster;United States;
GP-14740;Guy;Phonely;Standard Class;Corporate;Leominster;United States;
GP-14740;Guy;Phonely;Standard Class;Corporate;Leominster;United States;
GP-14740;Guy;Phonely;Standard Class;Corporate;Leominster;United States;
GB-14530;George;Bell;Standard Class;Corporate;Fort Worth;United States;
GB-14530;George;Bell;Standard Class;Corporate;Fort Worth;United States;
CT-11995;Carol;Triggs;Standard Class;Consumer;Rochester;United States;
CT-11995;Carol;Triggs;Standard Class;Consumer;Rochester;United States;
CW-11905;Carl;Weiss;Standard Class;Home Office;Bozeman;United States;
CW-11905;Carl;Weiss;Standard Class;Home Office;Bozeman;United States;
SN-20560;Skye;Norling;Standard Class;Home Office;Peoria;United States;
SN-20560;Skye;Norling;Standard Class;Home Office;Peoria;United States;
SN-20560;Skye;Norling;Standard Class;Home Office;Peoria;United States;
SN-20560;Skye;Norling;Standard Class;Home Office;Peoria;United States;
EB-13705;Ed;Braxton;Standard Class;Corporate;San Diego;United States;
JW-15220;Jane;Waco;Standard Class;Corporate;Lakewood;United States;
KB-16585;Ken;Black;Standard Class;Corporate;Houston;United States;
MC-17590;Matt;Collister;Standard Class;Corporate;Perth Amboy;United States;
